pdb_id,ec_numbers,uniprot_id
,2.8.1.10,Q9JWI4
,2.6.1.16,Q9JWN9
,3.5.1.108,Q9JWS2
,2.5.1.7,Q9JWS7
,1.17.1.8,Q9JX48
,1.3.5.2,Q9JX66
,2.8.1.10,Q9JXF5
,5.4.99.12,Q9JXI2
,6.3.5.3,Q9JXK5
,4.1.1.20,Q9JXM2
,6.3.5.2,Q9JXR2
,2.3.1.180,Q9JXR6
,2.7.4.1,Q9JXS9
,5.3.1.1,Q9JXT8
,1.2.1.38,Q9JY18
,2.1.1.45,Q9JY72
,4.1.1.98,Q9JY86
,5.4.2.10,Q9JY89
,2.1.1.-;2.1.1.35,Q9JYA0
,5.1.1.1,Q9JYC4
,5.4.2.11,Q9JYF7
,1.1.1.23,Q9JYH8
,2.8.1.13,Q9JYJ6
,3.5.1.18,Q9JYL2
,2.7.2.1,Q9JYM1
,5.3.1.6,Q9JYM6
,2.7.7.7,Q9JYS8
,4.2.1.10,Q9JYT0
,2.5.1.19,Q9JYU1
,3.1.21.10,Q9JYV1
,5.3.1.9,Q9JYX3
,2.8.1.7,Q9JYY0
,5.4.99.25,Q9JYY1
,2.1.1.33,Q9JZ24
,3.4.21.92,Q9JZ38
,4.1.1.11,Q9JZ56
,3.5.4.25,Q9JZ78
,2.3.1.181,Q9JZA4
,1.3.1.-,Q9JZL5
,4.1.1.65,Q9JZP0
,2.1.1.14,Q9JZQ2
,1.5.1.54,Q9JZQ3
,2.3.1.46,Q9JZQ5
,2.7.1.148,Q9JZW4
,2.1.2.11,Q9JZW6
,5.1.3.20,Q9K002
,4.1.1.23,Q9K005
,6.3.4.4,Q9K012
,1.3.1.98,Q9K016
,3.1.1.29,Q9K029
,5.1.1.7,Q9K060
,2.7.11.-;2.7.4.-,Q9K081
,6.3.3.3,Q9K085
,2.4.2.29,Q9K096
,2.3.1.269,Q9K0A2
,5.4.99.23,Q9K0B0
,3.1.26.3,Q9K0C8
,6.5.1.2,Q9K0E3
,3.5.1.2;4.3.2.10,Q9K0H2
,4.3.2.10,Q9K0H4
,2.7.9.2,Q9K0I2
,3.6.1.9,Q9K0J8
,3.2.1.52,Q9K0Q4
,3.1.1.32;3.1.1.4,Q9K0U7
,2.6.99.2,Q9K0V9
,2.7.2.1,Q9K0X1
,1.4.3.16,Q9K107
,1.3.1.9,Q9K151
,5.3.1.9,Q9K153
,1.7.1.13,Q9K161
,3.1.1.85,Q9K197
,1.3.5.2,Q9K1D7
,1.17.1.8,Q9K1F1
,2.6.1.16,Q9K1P9
,3.5.1.108,Q9K1Q3
,2.5.1.7,Q9K1Q9
,2.7.1.148,Q9K3R6
,2.7.1.6,Q9K3S8
,3.1.1.29,Q9K3T8
,3.5.99.6,Q9K487
,2.5.1.19,Q9K4A7
,1.2.1.38,Q9K4Z1
,3.5.1.16,Q9K4Z2
,1.2.1.38,Q9K4Z6
,3.5.1.16,Q9K4Z7
,6.3.4.4,Q9K5R0
,1.1.1.27,Q9K5Z8
,2.7.1.197,Q9K678
,1.3.98.5,Q9K6A4
,2.3.1.204,Q9K6A7
,2.5.1.16,Q9K6B8
,2.5.1.7,Q9K6E5
,2.7.1.21,Q9K6F0
,2.5.1.7,Q9K6I0
,4.2.1.59,Q9K6J4
,5.4.99.62,Q9K6K0
,2.7.1.15,Q9K6K1
,2.7.11.-;2.7.4.-,Q9K6Y4
,1.1.1.23,Q9K6Z2
,3.5.1.2;4.3.2.10,Q9K6Z4
,4.3.2.10,Q9K6Z6
,4.2.1.126,Q9K6Z9
,3.4.21.92,Q9K709
,5.3.1.1,Q9K715
,5.4.2.12,Q9K716
,4.2.1.11,Q9K717
,2.1.1.45,Q9K7B5
,5.1.1.7,Q9K7F0
,2.7.1.25,Q9K7H6
,5.3.1.9,Q9K7L8
,2.1.1.33,Q9K7U8
,2.7.1.23,Q9K808
,1.11.1.24,Q9K813
,2.7.2.1,Q9K815
,1.1.1.37,Q9K849
,4.1.1.50,Q9K859
,3.4.21.92,Q9K888
,2.7.3.9,Q9K8D3
,4.2.1.9,Q9K8E4
,1.2.1.70,Q9K8F8
,4.2.1.24,Q9K8G2
,3.6.1.9,Q9K8H3
,4.6.1.17,Q9K8I3
,3.2.1.10,Q9K8U9
,1.2.1.38,Q9K8V2
,6.3.5.5,Q9K8V6
,2.3.1.180,Q9K8W9
,2.7.1.23,Q9K904
,2.3.1.181,Q9K938
,4.2.1.10,Q9K949
,2.7.7.7,Q9K9A8
,2.5.1.19,Q9K9D5
,3.5.99.2,Q9K9G8
,3.5.1.-,Q9K9G9
,4.1.3.1,Q9K9H0
,1.17.99.9,Q9K9M8
,1.3.1.98,Q9K9T1
,3.4.23.36,Q9K9V2
,3.5.2.3,Q9K9V7
,6.3.5.5,Q9K9V8
,1.3.1.14,Q9K9W1
,4.1.1.23,Q9K9W2
,3.4.25.2,Q9KA26
,3.1.1.61;3.5.1.44,Q9KA55
,2.5.1.-,Q9KA67
,3.4.24.-,Q9KA70
,4.3.3.7,Q9KA91
,3.4.21.88,Q9KAD3
,2.2.1.1,Q9KAD7
,1.2.1.27,Q9KAH5
,2.3.1.31,Q9KAK7
,1.7.1.13,Q9KAP6
,2.3.3.9,Q9KB03
,4.2.1.49,Q9KBE5
,6.3.5.11,Q9KBM8
,5.1.3.4,Q9KBQ4
,3.2.1.55,Q9KBR4
,2.5.1.-,Q9KBZ6
,4.3.3.7,Q9KC32
,3.1.26.11,Q9KC61
,4.1.1.11,Q9KC85
,6.3.2.1,Q9KC86
,2.1.2.11,Q9KC87
,1.17.1.8,Q9KC93
,2.5.1.19,Q9KCA6
,2.7.4.6,Q9KCB9
,1.1.1.94,Q9KCD2
,2.5.1.78,Q9KCL4
,2.7.1.5,Q9KCM0
,4.1.1.20,Q9KCM5
,2.7.1.25,Q9KCT0
,1.8.4.10,Q9KCT3
,2.7.7.7,Q9KCU7
,4.2.1.2,Q9KCX4
,2.8.1.10,Q9KCY6
,2.7.4.1,Q9KD27
,1.17.7.4,Q9KD37
,3.5.4.5,Q9KD53
,4.1.2.4,Q9KD67
,1.1.1.25,Q9KD93
,4.1.1.65,Q9KDA3
,3.2.2.9,Q9KDD4
,2.8.1.13,Q9KDF2
,2.4.2.29,Q9KDI5
,1.4.3.16,Q9KDJ5
,6.3.4.14,Q9KDS9
,5.1.3.2,Q9KDV3
,2.7.1.6,Q9KDV4
,4.1.1.50,Q9KDW4
,2.3.1.286,Q9KEE5
,3.2.1.-,Q9KER1
,6.3.3.3,Q9KER6
,2.3.1.180,Q9KET5
,6.5.1.2,Q9KF37
,6.3.5.3,Q9KF57
,3.5.1.2;6.3.5.3,Q9KF58
,6.3.5.2,Q9KF78
,2.7.1.-,Q9KF90
,5.1.1.1,Q9KFF9
,1.17.4.1,Q9KFH7
,2.1.1.14,Q9KFP1
,3.5.99.6,Q9KFQ8
,2.6.1.16,Q9KG45
,5.4.2.10,Q9KG46
,3.5.1.5,Q9KG59
,2.7.1.33,Q9KGH5
,3.1.1.29,Q9KGJ3
,2.7.1.148,Q9KGK0
,3.5.1.2;4.3.3.6,Q9KGN5
,4.3.3.6,Q9KGN6
,1.1.1.205,Q9KGN8
,6.3.5.3,Q9KH12
,1.13.11.16,Q9KH19
,2.3.1.122;2.3.1.20,Q9KH57
,3.5.1.108,Q9KHL6
,5.1.1.-,Q9KHL7
,2.7.11.1,Q9KIG4
,2.7.1.197,Q9KJ75
,5.3.3.2,Q9KK75
,2.7.1.197,Q9KKQ7
,3.5.99.6,Q9KKS5
,2.7.7.65,Q9KKZ4
,2.1.1.189,Q9KL20
,3.5.2.3,Q9KL24
,1.1.1.103,Q9KL62
,1.3.1.9,Q9KLG0
,2.3.1.180,Q9KLJ3
,2.2.1.1,Q9KLW7
,3.11.1.1,Q9KLY5
,2.7.1.56,Q9KM71
,2.7.1.202,Q9KM72
,2.7.2.1,Q9KMT5
,1.7.1.7,Q9KMW9
,3.4.11.4,Q9KMY6
,5.4.99.62,Q9KN38
,2.4.2.1,Q9KNB2
,2.4.1.18,Q9KNE8
,2.3.1.16,Q9KNI0
,3.1.1.85,Q9KNL4
,3.4.25.2,Q9KNQ6
,5.3.1.1,Q9KNR1
,1.1.1.94,Q9KNT0
,4.1.1.31,Q9KNT4
,3.5.1.16,Q9KNT5
,1.2.1.38,Q9KNT6
,3.1.3.18,Q9KNV6
,6.3.4.4,Q9KNX8
,2.7.1.25,Q9KP21
,2.5.1.7,Q9KP62
,5.4.99.28;5.4.99.29,Q9KP71
,5.3.1.6,Q9KP93
,1.4.3.16,Q9KPA4
,2.6.99.2,Q9KPB5
,2.1.1.190,Q9KPC1
,4.2.1.11,Q9KPC5
,1.8.1.4,Q9KPF6
,3.5.1.108,Q9KPH2
,1.17.1.8,Q9KPH7
,3.2.2.9,Q9KPI8
,4.1.2.4,Q9KPL7
,2.4.2.1,Q9KPM0
,3.1.3.3,Q9KPM2
,2.3.1.117,Q9KPN7
,1.1.1.169,Q9KPQ9
,2.7.7.7,Q9KPS5
,2.5.1.78,Q9KPU4
,2.5.1.31,Q9KPV6
,2.3.1.191,Q9KPW2
,4.2.1.59,Q9KPW3
,3.2.1.-,Q9KQ15
,3.1.1.29,Q9KQ21
,2.7.1.148,Q9KQ23
,1.2.1.70,Q9KQ24
,4.3.3.7,Q9KQ47
,3.5.1.18,Q9KQ52
,1.1.1.290,Q9KQ92
,3.1.1.61;3.5.1.44,Q9KQD8
,5.6.2.1,Q9KQF5
,2.3.1.180,Q9KQH5
,1.1.1.100,Q9KQH7
,2.3.1.179,Q9KQH9
,1.8.4.12,Q9KQK0
,4.2.1.113,Q9KQM6
,3.4.21.92,Q9KQS6
,4.1.1.23,Q9KQT7
,3.1.21.10,Q9KR00
,5.1.3.24,Q9KR69
,2.1.1.14,Q9KRD8
,3.4.24.3,Q9KRJ0
,5.4.99.19,Q9KRK5
,2.3.1.46,Q9KRM5
,2.7.1.6,Q9KRP1
,1.11.1.21,Q9KRS6
,2.3.1.286,Q9KRX4
,2.1.1.178,Q9KRY1
,1.3.5.2,Q9KRZ2
,4.2.1.59;5.3.3.14,Q9KS00
,3.1.1.61;3.5.1.44,Q9KS59
,3.5.4.25,Q9KSJ3
,3.5.1.96,Q9KSL4
,3.5.4.5,Q9KSM5
,4.2.1.49,Q9KSQ3
,1.1.1.38,Q9KSR8
,4.1.3.27,Q9KST3
,2.7.1.21,Q9KST9
,4.3.2.10,Q9KSW8
,3.5.1.2;4.3.2.10,Q9KSX0
,3.1.3.15;4.2.1.19,Q9KSX1
,2.8.1.13,Q9KSX8
,6.3.3.3,Q9KSZ1
,1.3.1.-,Q9KT00
,2.7.2.1,Q9KT07
,2.3.1.16,Q9KT59
,4.6.1.17,Q9KT79
,4.4.1.5,Q9KT93
,3.1.13.-,Q9KT97
,5.4.99.12,Q9KTA4
,6.5.1.2,Q9KTD1
,2.3.1.269,Q9KTE4
,2.3.1.181,Q9KTF8
,6.3.5.3,Q9KTN2
,4.2.2.n1,Q9KTN5
,2.7.1.23,Q9KTP8
,6.3.5.2,Q9KTW2
,3.4.11.23,Q9KTX5
,2.8.1.7,Q9KTY2
,2.4.2.29,Q9KTY9
,2.7.4.1,Q9KU07
,5.4.99.23,Q9KU20
,4.2.1.126,Q9KU39
,1.17.7.4,Q9KU44
,3.4.23.36,Q9KU46
,5.4.99.25,Q9KU78
,5.4.2.10,Q9KU84
,2.1.1.166,Q9KU87
,2.1.2.11,Q9KUD0
,6.3.2.1,Q9KUD1
,2.1.1.77,Q9KUI8
,5.4.99.27,Q9KUJ0
,2.6.1.16,Q9KUM8
,2.2.1.1,Q9KUP2
,2.1.1.33,Q9KUR2
,1.1.1.37,Q9KUT3
,3.6.1.9,Q9KUU7
,1.8.4.8,Q9KUX2
,1.3.1.-;1.3.1.91,Q9KUX9
,5.3.1.9,Q9KUY4
,1.17.99.6,Q9KV16
,4.1.1.65,Q9KV19
,5.4.2.12,Q9KV22
,1.3.1.98,Q9KV40
,4.2.1.10,Q9KV60
,1.3.1.-,Q9KV66
,2.7.1.166,Q9KVB9
,1.1.1.86,Q9KVI4
,2.1.1.-;2.1.1.35,Q9KVJ0
,5.1.1.7,Q9KVL6
,4.1.1.20,Q9KVL7
,2.8.1.10,Q9KVS4
,1.3.3.3,Q9KVT4
,2.1.1.176,Q9KVU5
,4.2.1.9,Q9KVW0
,1.11.1.6,Q9KW19
,1.2.1.70,Q9KW52
,5.3.3.2,Q9KWD1
,4.1.3.39,Q9KWS0
,1.2.1.10,Q9KWS1
,1.2.1.32,Q9KWS5
,5.3.1.9,Q9KX58
,3.5.2.3,Q9KXR3
,1.3.5.2,Q9KXR7
,4.2.1.126,Q9KXT4
,4.2.1.49,Q9KZ75
,2.7.3.9,Q9KZP1
,2.7.4.1,Q9KZV6
,4.2.99.-,Q9KZX7
,6.3.5.2,Q9L0H2
,1.3.1.98,Q9L0L7
,5.1.3.1,Q9L0Z5
,2.5.1.19,Q9L213
,5.4.2.12,Q9L214
,1.1.1.103,Q9L233
,4.3.3.6,Q9L286
,3.5.1.2;4.3.3.6,Q9L287
,3.1.21.10,Q9L289
,2.7.2.1,Q9L298
,2.5.1.-,Q9L2H4
,1.1.99.1,Q9L4K0
,1.2.1.8,Q9L4K1
,3.4.21.88,Q9L4P1
,3.4.21.92,Q9L4P3
,1.11.1.6,Q9L4S1
,5.1.1.3,Q9L4V5
,3.5.1.4,Q9L543
,1.1.1.205,Q9L6B7
,2.4.2.14,Q9L6B8
,1.1.1.23,Q9L6I1
,4.1.1.98,Q9L6M0
,2.1.1.14,Q9L6N1
,1.1.1.336,Q9L6R4
,5.4.99.23,Q9L7A7
,2.1.2.11,Q9L7B2
,5.6.2.2,Q9L7Q4
,5.6.2.2,Q9L7Q5
,4.1.2.57,Q9L7R9
,3.4.21.92,Q9L7X6
,1.1.1.37,Q9L8F6
,4.2.1.46,Q9L9E8
,2.8.1.10,Q9L9J1
,1.2.1.38,Q9LA02
,2.3.1.1;2.3.1.35,Q9LCS7
,4.1.1.23,Q9LCT0
,6.3.5.7,Q9LCX3
,1.23.1.3;1.23.1.4,Q9LD00
,1.23.1.1;1.23.1.2,Q9LD12
,2.4.2.10;4.1.1.23,Q9LDN2
,4.2.1.11,Q9LEI9
,4.2.1.11,Q9LEJ0
,4.3.2.1,Q9LEU8
,3.4.23.-,Q9LEW3
,3.4.16.-,Q9LEY1
,2.4.1.32,Q9LF09
,3.2.1.23,Q9LFA6
,4.2.2.2,Q9LFP5
,3.1.1.1,Q9LFR7
,2.7.11.1,Q9LGV5
,3.4.23.-,Q9LHE3
,2.4.1.-,Q9LHZ7
,3.2.1.26,Q9LIB9
,3.2.1.21,Q9LIF9
,2.3.1.225,Q9LIH7
,4.2.2.2,Q9LJ42
,3.2.1.-,Q9LJN4
,3.1.3.2,Q9LJU7
,3.1.1.1,Q9LK21
,3.4.21.-,Q9LK70
,3.4.21.-,Q9LK71
,7.6.2.1,Q9LK90
,2.3.1.74,Q9LKP7
,3.2.1.21,Q9LKR7
,3.4.21.-,Q9LLL8
,4.2.2.2,Q9LLT1
,5.4.2.11,Q9LM13
,3.1.1.1,Q9LMA7
,1.1.1.271,Q9LMU0
,3.4.23.-,Q9LNJ3
,5.1.3.6,Q9LPC1
,2.1.1.-,Q9LPU6
,2.4.1.32,Q9LQC9
,2.3.1.199,Q9LQP8
,2.4.1.32,Q9LR87
,4.2.2.2,Q9LRM5
,2.3.1.-,Q9LRQ8
,2.7.10.2,Q9LSC2
,3.4.16.-,Q9LSM9
,3.1.1.11,Q9LSP1
,4.6.1.16,Q9LSS3
,4.1.1.50,Q9LSU6
,3.4.16.-,Q9LSV8
,2.4.1.-;2.4.1.91,Q9LSY9
,3.1.1.1,Q9LT10
,5.4.99.-,Q9LT72
,3.4.22.-,Q9LT77
,3.4.22.-,Q9LT78
,4.2.2.2,Q9LTZ0
,3.2.1.21,Q9LU02
,5.4.99.-,Q9LU60
,3.2.2.6,Q9LUJ8
,3.4.21.-,Q9LUM3
,2.3.2.23,Q9LUQ5
,3.2.1.21,Q9LV34
,3.1.1.-,Q9LVL9
,5.4.99.56,Q9LVY2
,3.2.1.15,Q9LW07
,3.2.1.78,Q9LW44
,2.7.11.1,Q9LWM4
,3.4.23.-,Q9LX20
,3.1.3.2,Q9LX83
,3.2.1.-,Q9LXA8
,3.1.3.2,Q9LXI7
,2.3.3.16,Q9LXS7
,3.1.1.11,Q9LY17
,3.1.1.11,Q9LY18
,3.4.21.105,Q9LYP1
,2.3.2.26,Q9LYZ7
,2.3.1.199,Q9LZ72
,2.3.3.9,Q9LZC3
,3.4.19.12,Q9LZF7
,3.4.21.-,Q9LZS6
,3.2.1.78,Q9LZV3
,3.2.1.39,Q9M069
,2.7.11.1,Q9M0G5
,3.2.1.78,Q9M0H6
,3.1.3.7,Q9M0Y6
,1.8.4.12,Q9M0Z5
,3.2.1.21,Q9M1C9
,3.2.1.21,Q9M1D0
,2.3.3.16,Q9M1D3
,1.1.1.-,Q9M1K9
,3.2.1.39,Q9M2M0
,3.4.19.12,Q9M391
,3.4.21.92,Q9M3K5
,4.1.1.50,Q9M4D8
,5.4.2.2,Q9M4G4
,5.3.1.1,Q9M4S8
,4.3.1.24,Q9M568
,1.11.1.6,Q9M5L6
,2.3.1.74,Q9M5M0
,4.1.1.50,Q9M6K1
,2.7.4.6,Q9M7P6
,2.7.12.2,Q9M8J5
,4.2.2.2,Q9M8Z8
,3.2.1.4,Q9M995
,3.4.16.-,Q9M9Q6
,3.4.21.89,Q9M9Z2
,3.2.1.23,Q9MAJ7
,3.1.1.11,Q9MAL0
,3.4.21.-,Q9MAP4
,3.4.19.12,Q9MAQ3
,3.4.16.-,Q9MAR8
,2.3.1.74,Q9MB33
,2.3.1.74,Q9MB36
,2.3.1.74,Q9MB37
,2.3.1.74,Q9MB38
,2.3.1.74,Q9MB39
,2.3.1.74,Q9MB40
,2.3.1.74,Q9MB41
,5.4.99.39,Q9MB42
,2.3.1.74,Q9MBB1
,2.3.2.-,Q9MBH1
,2.3.2.-,Q9MBH2
,3.4.21.92,Q9MTJ8
,1.3.7.7,Q9MUR9
,3.4.21.92,Q9MUV8
,3.4.16.4,Q9MUV9
,3.4.24.-,Q9N2V2
,3.1.4.17,Q9N2V9
,3.4.24.-,Q9N5R0
,1.2.1.12,Q9N655
,3.1.1.7,Q9NDG8
,3.5.1.-,Q9NFP1
,4.1.1.50,Q9NGA0
,2.3.2.-,Q9NGP4
,2.7.1.90,Q9NGP6
,2.7.11.1,Q9NGW9
,5.3.3.2,Q9NH02
,1.7.1.7,Q9NJD8
,3.2.1.1,Q9NJN7
,3.2.1.1,Q9NJN8
,3.2.1.1,Q9NJP0
,1.1.1.307,Q9P430
,3.1.1.3,Q9P451
,1.1.1.27,Q9P4B5
,1.1.1.27,Q9P4B6
,3.1.1.3,Q9P4E5
,3.1.1.3,Q9P4E6
,3.1.1.3,Q9P4E7
,3.1.1.3,Q9P4E8
,3.5.1.2;4.3.2.10,Q9P4P9
,2.1.1.45,Q9P4T7
,3.2.1.22,Q9P4V4
,3.2.1.15,Q9P4W2
,2.4.1.-,Q9P4X2
,2.3.2.26,Q9P4Z1
,2.3.2.23,Q9P6I1
,3.2.1.20,Q9P6J3
,3.1.3.-,Q9P6N5
,3.4.25.-,Q9P6N7
,4.6.1.16,Q9P6Y2
,6.2.1.5,Q9P727
,1.1.1.23,Q9P777
,3.4.14.-,Q9P778
,3.1.1.89,Q9P7D2
,3.4.14.-,Q9P7E9
,3.4.24.-,Q9P7G4
,1.1.1.27,Q9P7P7
,3.4.24.64,Q9P7X1
,1.2.1.12,Q9P8C0
,3.4.21.-,Q9P8G3
,1.2.1.88,Q9P8I0
,1.1.1.307,Q9P8R5
,4.2.1.66,Q9P8V3
,3.1.1.3,Q9P8W1
,3.1.1.3,Q9P8W2
,3.4.25.1,Q9P992
,3.4.25.1,Q9P996
,3.2.1.177,Q9P999
,1.2.1.70,Q9PA72
,2.7.1.148,Q9PA75
,3.1.1.29,Q9PA78
,2.7.4.1,Q9PAC7
,1.3.1.98,Q9PAE6
,1.3.5.2,Q9PAE7
,6.5.1.2,Q9PAG2
,5.3.1.23,Q9PAG5
,6.3.3.3,Q9PAL9
,3.1.3.18,Q9PAM6
,2.3.1.-,Q9PAN0
,6.3.5.2,Q9PAR6
,3.4.23.36,Q9PAS8
,1.7.1.13,Q9PAW2
,2.1.1.190,Q9PAY7
,3.2.1.52,Q9PAZ0
,2.1.1.45,Q9PB13
,2.5.1.19,Q9PB21
,2.1.1.14,Q9PB72
,1.1.1.23,Q9PBC5
,3.1.3.15;4.2.1.19,Q9PBC7
,3.5.1.2;4.3.2.10,Q9PBC8
,4.3.2.10,Q9PBD0
,2.7.1.166,Q9PBJ1
,3.1.13.-,Q9PBJ8
,2.7.1.23,Q9PBQ0
,5.3.1.6,Q9PBX0
,3.5.4.25,Q9PBZ3
,6.3.5.1,Q9PC24
,1.4.3.16,Q9PC57
,3.1.21.10,Q9PC76
,5.4.2.11,Q9PC88
,1.3.1.9,Q9PCE6
,2.3.1.180,Q9PCG4
,1.1.1.94,Q9PCH7
,2.7.1.33,Q9PCI4
,4.2.1.2,Q9PD25
,4.1.1.50,Q9PD40
,1.8.4.8,Q9PD82
,5.1.1.7,Q9PD98
,5.4.2.10,Q9PDB1
,2.8.1.13,Q9PDD9
,6.3.5.3,Q9PDF6
,2.5.1.7,Q9PDG4
,2.7.11.-;2.7.4.-,Q9PDH3
,5.4.99.12,Q9PDK6
,4.1.1.65,Q9PDL4
,3.1.1.85,Q9PDM3
,4.2.1.11,Q9PDT8
,2.3.1.181,Q9PDV9
,3.4.21.92,Q9PE41
,1.17.1.8,Q9PEC3
,2.5.1.31,Q9PEH8
,2.3.1.191,Q9PEI3
,1.2.1.38,Q9PEM6
,4.3.3.7,Q9PER5
,2.5.1.78,Q9PES4
,5.4.99.23,Q9PET9
,2.1.1.176,Q9PEV0
,5.1.1.1,Q9PF26
,1.8.4.12,Q9PF29
,3.5.1.108,Q9PF75
,2.8.1.10,Q9PF95
,3.5.4.13,Q9PFB6
,2.1.1.186,Q9PFD0
,1.1.1.25,Q9PFN3
,4.2.1.59;5.3.3.14,Q9PFT5
,2.7.4.6,Q9PG44
,6.3.4.4,Q9PG47
,1.3.1.-;1.3.1.91,Q9PGB5
,5.3.1.1,Q9PGJ7
,5.3.1.9,Q9PGR6
,4.1.1.11,Q9PGR7
,6.3.2.1,Q9PGR8
,2.1.2.11,Q9PGR9
,2.4.2.29,Q9PGS5
,2.5.1.16,Q9PH03
,2.6.1.16,Q9PH05
,3.4.11.1;3.4.11.10,Q9PH08
,3.5.1.18,Q9PH30
,4.2.1.9,Q9PH47
,2.1.1.166,Q9PH52
,2.6.99.2,Q9PH84
,4.2.1.10,Q9PH97
,4.1.1.23,Q9PHB0
,1.3.3.3,Q9PHC7
,5.6.2.1,Q9PHK2
,3.4.25.2,Q9PHK9
,2.7.1.23,Q9PHM6
,1.2.1.70,Q9PHX2
,3.5.1.2;6.3.5.3,Q9PHZ7
,5.4.2.12,Q9PI71
,4.1.1.23,Q9PIC1
,5.4.2.10,Q9PIE2
,2.7.4.6,Q9PIG7
,2.3.1.180,Q9PIH1
,4.1.1.20,Q9PII5
,3.1.1.29,Q9PII7
,6.3.3.3,Q9PIJ1
,2.1.2.11,Q9PIK1
,6.3.2.1,Q9PIK2
,4.1.1.11,Q9PIK3
,4.2.1.59,Q9PIM2
,4.6.1.17,Q9PIP3
,1.2.1.38,Q9PIS0
,1.17.1.8,Q9PIT2
,3.5.1.108,Q9PIZ5
,4.2.1.10,Q9PJ53
,2.8.1.13,Q9PJ66
,2.1.1.148,Q9PJ85
,4.2.1.9,Q9PJ98
,4.2.1.11,Q9PJF3
,1.8.1.4,Q9PJI3
,2.3.1.269,Q9PJK8
,3.5.1.108,Q9PJK9
,4.2.1.59,Q9PJL0
,1.2.1.12,Q9PJN6
,3.1.21.10,Q9PJN9
,2.7.4.6,Q9PJP1
,5.4.99.12,Q9PJT0
,2.5.1.7,Q9PJT7
,3.4.21.92,Q9PJW1
,5.1.1.7,Q9PJW2
,3.4.23.36,Q9PJY8
,5.3.1.9,Q9PK16
,2.5.1.19,Q9PK28
,1.17.1.8,Q9PK30
,4.3.3.7,Q9PK33
,3.4.21.53,Q9PK50
,2.7.3.9,Q9PK57
,5.3.1.1,Q9PK66
,2.7.11.1,Q9PK92
,3.1.26.3,Q9PK97
,2.8.1.13,Q9PKA7
,2.3.1.180,Q9PKF5
,1.1.1.100,Q9PKF7
,5.3.1.6,Q9PKI0
,2.4.2.29,Q9PKK0
,5.6.2.2,Q9PKK4
,1.1.1.49,Q9PKK8
,6.3.5.2,Q9PKM3
,6.5.1.2,Q9PKP2
,5.1.3.1,Q9PKR7
,1.1.1.44,Q9PKX7
,3.5.4.13,Q9PKZ9
,2.4.1.18,Q9PL51
,1.17.7.4,Q9PL59
,4.2.1.2,Q9PL64
,1.3.1.98,Q9PL89
,1.17.4.1,Q9PL93
,3.4.21.107,Q9PL97
,2.6.1.16,Q9PLA4
,5.4.2.10,Q9PLA5
,2.7.1.148,Q9PLC0
,5.4.2.11,Q9PLK4
,1.1.1.94,Q9PLL2
,4.1.1.32,Q9PLL6
,3.4.21.92,Q9PLM0
,4.1.1.65,Q9PLM7
,1.2.1.70,Q9PLR2
,4.2.1.24,Q9PLU4
,3.1.21.10,Q9PLU8
,2.3.1.31,Q9PLV2
,1.7.1.13,Q9PLV4
,1.3.1.98,Q9PM01
,5.1.1.3,Q9PM24
,4.3.2.10,Q9PM72
,3.5.1.2;4.3.2.10,Q9PM75
,3.1.3.15;4.2.1.19,Q9PM76
,1.1.1.23,Q9PM77
,5.3.1.9,Q9PMD4
,5.1.1.7,Q9PMD8
,6.3.4.4,Q9PMG4
,5.4.99.27,Q9PMK3
,5.3.1.1,Q9PMQ6
,2.6.1.16,Q9PMT4
,2.7.4.1,Q9PMU0
,2.3.1.180,Q9PMZ6
,3.5.4.13,Q9PN07
,6.3.5.2,Q9PN49
,2.6.99.2,Q9PN59
,2.1.1.14,Q9PN94
,2.7.1.148,Q9PNJ0
,2.3.1.269,Q9PNJ9
,2.8.1.10,Q9PNP6
,2.4.2.29,Q9PNT0
,6.3.5.3,Q9PNY0
,3.4.11.1;3.4.11.10,Q9PP04
,5.1.1.1,Q9PP26
,2.5.1.7,Q9PP65
,4.1.1.65,Q9PP76
,2.1.1.-;2.1.1.35,Q9PP92
,5.4.99.12,Q9PP96
,2.5.1.-,Q9PP99
,4.3.3.7,Q9PPB4
,1.11.1.24,Q9PPE0
,2.7.2.1,Q9PPL8
,2.7.1.148,Q9PPN9
,4.1.2.13,Q9PPP3
,2.7.1.21,Q9PPP5
,4.1.2.4,Q9PPQ4
,5.4.99.12,Q9PPV4
,2.7.7.7,Q9PQ53
,2.8.1.13,Q9PQ88
,3.1.26.3,Q9PQT8
,4.2.1.11,Q9PQV9
,5.4.2.12,Q9PQW1
,5.3.1.1,Q9PQW2
,2.7.1.23,Q9PQW6
,6.5.1.2,Q9PR23
,5.6.2.2,Q9PR63
,3.1.1.29,Q9PR67
,2.7.11.-;2.7.4.-,Q9PR69
,3.4.25.1,Q9PT26
,1.1.1.27,Q9PT42
,1.1.1.27,Q9PT43
,3.4.21.-,Q9PTL3
,3.2.1.17,Q9PU28
,2.7.11.1,Q9PU85
,3.1.1.4,Q9PUG9
,3.1.1.4,Q9PUH0
,3.1.1.4,Q9PUH1
,3.1.1.4,Q9PUH2
,3.1.1.4,Q9PUH3
,3.1.1.4,Q9PUH4
,3.1.1.4,Q9PUH5
,3.1.1.4,Q9PUH6
,3.1.1.4,Q9PUH7
,3.1.1.4,Q9PUH8
,3.1.1.4,Q9PUH9
